,trackName,artistName,numPlays,URI,valence,tempo,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,speechiness
3163,Reruns,Hala,0,spotify:track:3U4iLr2Uz49e35L1J8EmqB,0.859,169.599,0.0057,0.492,184662,0.504,0.00116,2,0.127,-9.043,0.0272
3164,Problems,Hala,0,spotify:track:1IvH48CWwIjJY9CHclEGm9,0.599,150.01,0.101,0.584,215655,0.714,7.06E-05,4,0.0885,-6.984,0.0318
3165,Wander,Early Eyes,0,spotify:track:7GH38UQWKT7T5QphfgCiYm,0.893,112.013,0.189,0.813,194890,0.664,0,0,0.0524,-5.493,0.0294
3166,D203,Societal Siege,0,spotify:track:666ytRp64WTGAhbod4Rc8P,0.575,90.002,0.0269,0.455,214727,0.67,5.75E-06,9,0.257,-6.142,0.0326
3167,Tim Allen,Societal Siege,0,spotify:track:7AYlydcWBF54eeZpQkMN6J,0.256,84.988,0.202,0.303,341708,0.662,2.65E-05,11,0.284,-6.626,0.0456
3168,Can't Tell Me Nothing,Kanye West,0,spotify:track:2MIBAmYwiuGoKUlpq9B9sZ,0.102,80.029,0.0122,0.596,271600,0.62,0,5,0.82,-6.133,0.039
3169,I Kissed A Girl,Katy Perry,0,spotify:track:005lwxGU1tms6HGELIcUv9,0.696,129.996,0.00223,0.699,179640,0.76,0,5,0.132,-3.173,0.0677
3170,Toxic,Britney Spears,0,spotify:track:4fbaKWFRghusXd4bSBvvfN,0.924,143.04,0.0249,0.774,198800,0.838,0.0244,5,0.242,-3.914,0.114
3171,Bartender (feat. Akon),T-Pain,0,spotify:track:6bDwbLytoFQF5OiSD3TeX4,0.472,104.865,0.054,0.824,238800,0.402,0,8,0.219,-8.045,0.0697
3172,In Da Club,50 Cent,0,spotify:track:3deUegCTzY5SH15lFlTbUP,0.805,90.059,0.26,0.902,193467,0.72,0,6,0.0749,-2.776,0.347
3173,Forever,Chris Brown,0,spotify:track:3NZJlJemX3mzjf56MqC5ML,0.438,120.005,0.0368,0.672,278573,0.82,0.000188,11,0.184,-4.456,0.0459
3174,love lies,nitsua.,0,spotify:track:7Af2uVyZt7FLfbn5XR7946,0.0379,79.996,0.785,0.517,114469,0.405,0.452,0,0.415,-8.508,0.0356
3175,Buy U a Drank (Shawty Snappin') (feat. Yung Joc),T-Pain,0,spotify:track:1Q1jlFs004vwB0DOznii3K,0.587,80.052,0.0112,0.691,230853,0.542,0,1,0.098,-8.161,0.145
3176,Build Me Up Buttercup - Mono,The Foundations,0,spotify:track:1p71jbpivZLv0elmUNH5Oj,0.871,66.914,0.192,0.63,178227,0.681,0,0,0.309,-4.729,0.028
3177,Fly Away,Altair Blake,0,spotify:track:73irKR6LXAcLnPxVWZgYlc,0.59,93.048,0.699,0.717,123867,0.417,0.943,8,0.121,-12.677,0.046
3178,No Sleep,Altair Blake,0,spotify:track:54DgmYPU52KsAH0f5qJRwB,0.176,87.028,0.236,0.768,176552,0.309,0.906,7,0.148,-14.508,0.0911
3179,Infinity Exposed,Modern Baseball,0,spotify:track:4g0ipaHXZilIjl9CYkTROl,0.365,134.032,0.000119,0.373,128171,0.897,5.64E-05,9,0.363,-5.753,0.0727
3180,Mariposa,Peach Tree Rascals,0,spotify:track:7w38oq2zqdtCpS2AU5hhWC,0.421,112.011,0.617,0.676,210000,0.525,0,9,0.356,-5.88,0.028
3181,Dusk And Summer,Dashboard Confessional,0,spotify:track:3xxc2WBLmsAo8m4s52Fvmn,0.0991,144.039,0.794,0.585,275053,0.269,0,9,0.199,-9.031,0.029
3182,Full Blown Meltdown,PUP,0,spotify:track:5pyXMKcD2WHuzCuRczcXpw,0.38,110.016,0.000165,0.482,152973,0.979,0.316,9,0.703,-2.82,0.0792
3183,Disco Ulysses (Instrumental),Vulfpeck,0,spotify:track:608uL3XBV8f2MHKNgm32Y3,0.969,133.715,0.0422,0.74,231085,0.707,0.888,8,0.0909,-10.464,0.0539
3184,Sky Mall,Vulfpeck,0,spotify:track:0e3Ss9QHdiGCyOst88pilL,0.894,144.406,0.000843,0.724,155668,0.849,0.942,11,0.208,-9.133,0.0487
3185,My First Car (Live at Madison Square Garden),Vulfpeck,0,spotify:track:3l1hMH58IqTI6k8RKVcdyi,0.73,113.534,0.0325,0.428,181082,0.922,0.773,1,0.407,-7.15,0.0396
3186,Mr. Finish Line (feat. Christine Hucal & Theo Katzman),Vulfpeck,0,spotify:track:3cFwuF7C0Cmde8Dg0V3Xx2,0.806,94.013,0.0847,0.75,193192,0.648,3.50E-05,6,0.187,-10.425,0.125
3187,"Daddy, He Got a Tesla",Vulfpeck,0,spotify:track:2WbKDH7BbDUHqACsZH0KVW,0.864,119.105,0.0242,0.697,205323,0.868,0.486,10,0.518,-10.362,0.0782
3188,Aunt Leslie,Vulfpeck,0,spotify:track:6vzRQHItVGIT94q33HvRZx,0.325,117.716,0.627,0.663,229396,0.535,0.218,6,0.131,-9.685,0.0563
3189,Lonely Town,Vulfpeck,0,spotify:track:0QLMAhZQACGtzi11XZVa6A,0.955,100.401,0.0667,0.908,174614,0.644,3.24E-06,7,0.123,-7.964,0.0429
3190,Bare Hands,PUP,0,spotify:track:0ltXEHv2uh7D8aOxzNVOqE,0.22,173.003,6.20E-05,0.299,215307,0.961,0.264,8,0.169,-2.9,0.136
3191,Closure,PUP,0,spotify:track:4VpGA8V9FhCAwGSxoUCk4p,0.324,171.957,0.000185,0.428,188413,0.953,0.02,1,0.236,-3.922,0.0504
3192,See You at Your Funeral,PUP,0,spotify:track:6wHI39DPJk3BYAg6hqBy6F,0.397,133.049,0.000327,0.523,220133,0.955,0.00122,10,0.32,-3.27,0.0608
3193,Contra La Pared,Sean Paul,0,spotify:track:37eGbhE1xVFSvcKkqGb6i1,0.598,94.052,0.0156,0.828,224681,0.588,0,2,0.124,-7.14,0.118
3194,Watch My Baby,Worn-Tin,0,spotify:track:2AqfK1TJBMzmlQxTKBhD4c,0.649,120.148,0.0932,0.58,214000,0.554,0,6,0.0999,-7.027,0.0297
3195,Free at Last,PUP,0,spotify:track:5fJ7aCs7V78bU3FEnBSYWs,0.351,179.175,2.30E-05,0.311,154813,0.984,0.0296,6,0.0836,-1.434,0.142
3196,First World Warrior,Geese,0,spotify:track:0bMfcvVHJ0S6SGFx8ZeuVh,0.135,91.007,0.048,0.247,191770,0.559,0.262,4,0.0935,-7.247,0.0258
3197,On My Mind,Diplo,0,spotify:track:54hA0ldJYyT1huGfSeOjdQ,0.63,123.027,0.00161,0.771,189268,0.729,0.672,7,0.217,-6.577,0.0408
3198,Therapy,VIAL,0,spotify:track:7eoO2KUEYjbZMa3tjNFXYL,0.239,188.163,0.17,0.363,138311,0.65,0.000831,2,0.107,-5.015,0.075
3199,Sherrill,Mac DeMarco,0,spotify:track:2YIT6nRniy0DCp7xkMH2LU,0.543,80.564,0.0842,0.56,149570,0.707,0.00315,11,0.0952,-6.541,0.034
3200,Little Drummer Boy,The Almost,0,spotify:track:1EIAvuOrkkTpQzWb41sSh9,0.417,164.004,0.207,0.661,187000,0.575,6.58E-06,0,0.108,-8.151,0.0465
3201,Mouths Like Sidewinder Misssles,The Fall of Troy,0,spotify:track:0AlCpQIejCPdDNo4TCdVVq,0.392,123.9,0.0057,0.383,224347,0.883,0.0216,0,0.21,-4.854,0.0978
3202,Adrienne & Adrianne,Vulfpeck,0,spotify:track:66xEqq3jsr3p52uOhGM5Nm,0.833,104.322,0.00235,0.572,226548,0.722,0.921,0,0.286,-8.523,0.0333
3203,Half-Light (feat. Kelly Zutrau),Rostam,0,spotify:track:0DgWa8oXi3wn3Q67MaHRdw,0.427,71.074,0.822,0.313,211013,0.478,8.33E-06,2,0.144,-8.497,0.0384
3204,Christmas in L.A. (Instrumental),Vulfpeck,0,spotify:track:1SFX2sEowhIBsQRv7qxKm2,0.742,91.202,0.369,0.674,246652,0.704,0.783,1,0.291,-9.984,0.0731
3205,Solitude Is Bliss,Tame Impala,0,spotify:track:2a2MbiJN2skOxohykOVcss,0.629,104.012,0.00811,0.588,235867,0.849,0.000161,4,0.131,-5.027,0.0596
3206,Bittersweet,Lianne La Havas,0,spotify:track:4uawMXx8VZ7WMrjAVOaCMe,0.277,137.87,0.278,0.589,292507,0.418,0.000361,5,0.192,-7.456,0.0345
3207,Green Papaya,Lianne La Havas,0,spotify:track:3DHweI4vICEnj2oZIxY57D,0.155,95.214,0.952,0.346,245613,0.165,0.00138,4,0.108,-14.096,0.0304
3208,Spanish Romance,Traditional,0,spotify:track:38O3pniJXVh6E1vPLzf1Zy,0.293,80.669,0.985,0.259,201093,0.0672,7.90E-06,7,0.677,-28.609,0.147
3209,Read My Mind,Lianne La Havas,0,spotify:track:18yYhT8fTVjFK9IBPiows6,0.442,94.015,0.148,0.65,288453,0.445,0.000145,4,0.38,-9.621,0.0542
3210,Unstoppable,Lianne La Havas,0,spotify:track:7gPrkmgSB5wwquMl2BnNic,0.359,79.967,0.07,0.452,328509,0.797,0.000405,10,0.176,-5.996,0.103
3211,Première Gymnopédie,Erik Satie,0,spotify:track:4jep6dMPP0z7HrN375InoL,0.314,76.497,0.995,0.594,204267,0.00544,0.952,7,0.0814,-35.422,0.07
3212,Love Fatality,DJ Blyatman,0,spotify:track:0j8i1BH6D9zqUTRIJYC7qU,0.691,150.062,0.215,0.716,185600,0.868,0,10,0.391,-5.617,0.161
3213,Nocturne en mi bémol majeur opus 9 n°2: Ballade en Sol Mineur No.1,Frédéric Chopin,0,spotify:track:7n92QzQomRCLlciO14X0kd,0.071,61.494,0.99,0.387,268427,0.0451,0.913,3,0.112,-24.698,0.0364
3214,"Genius (feat. Sia, Diplo, and Labrinth)",Sia,0,spotify:track:4xigPf2sigSPmuFH3qCelB,0.561,158.657,0.0799,0.603,213707,0.615,6.72E-05,11,0.117,-4.931,0.165
3215,Sorry,Justin Bieber,0,spotify:track:09CtPGIpYB4BrO8qb1RGsF,0.41,99.945,0.0797,0.654,200787,0.76,0,0,0.299,-3.669,0.045
3216,Love Yourself,Justin Bieber,0,spotify:track:50kpGaPAhYJ3sGmk6vplg0,0.515,100.418,0.835,0.609,233720,0.378,0,4,0.28,-9.828,0.438
3217,Play Ball!,Modern Baseball,0,spotify:track:1QlZT6ouIrxKsWkg1p7oTJ,0.711,82.76,0.0381,0.54,135881,0.62,0,11,0.348,-7.339,0.032
3218,"Get'cha Head in the Game - From ""High School Musical: The Musical: The Series""",Cast of High School Musical: The Musical: The Series,0,spotify:track:7AH9yMA5yhJ54fGjONcsGc,0.361,112.845,0.000457,0.85,141147,0.764,1.14E-05,10,0.0991,-6.57,0.0605
3219,Extra Extra,Michael Shynes,0,spotify:track:7vD2v1Rwk31RUs7JjGutni,0.85,110.015,0.374,0.723,219736,0.662,0,0,0.0803,-5.637,0.0257
3220,Rearrange Us,Mt. Joy,0,spotify:track:6M7VWjQnVsSCTifhHJGKpG,0.455,98.969,0.657,0.794,187335,0.5,0.0292,9,0.106,-7.215,0.0274
3221,Tactics,Japanese Breakfast,0,spotify:track:11ordD2gD4DNi9n5sX2GxC,0.13,135.053,0.0259,0.48,233592,0.358,1.72E-05,5,0.207,-8.718,0.0267
3222,Posing For Cars,Japanese Breakfast,0,spotify:track:525BSr4N8jG8MpWbFTd6A9,0.129,115.954,0.301,0.298,398783,0.266,0.0504,7,0.134,-9.113,0.0321
3223,Zoot Allures,Frank Zappa,0,spotify:track:4UFTaEAvvdhr1yOJwnwGyY,0.19,113.963,0.445,0.559,256187,0.455,0.899,4,0.0682,-11.346,0.0387
3224,Charlie,Mallrat,0,spotify:track:0C1LlI5H40Piihr0BPMcS8,0.255,115.03,0.165,0.629,190947,0.591,2.40E-05,7,0.102,-6.832,0.03
3225,R U HIGH (feat. Mallrat) - Crooked Colours Remix,The Knocks,0,spotify:track:2fXI07flBlSU6nypeKoV5P,0.17,123.963,0.112,0.677,182250,0.759,0.0569,4,0.0883,-5.799,0.0496
3226,"Pop Shuvit (Hall of Meat, Duh)",Hot Mulligan,0,spotify:track:0kyQpwnXEPeOUtAsWXrwMd,0.543,152.524,0.00406,0.503,184933,0.963,0,6,0.0664,-4.694,0.217
3227,She's Casual,The Hunna,0,spotify:track:243q1s16VORcuC4sRLQoP3,0.0941,129.93,0.0132,0.435,183760,0.591,0,2,0.101,-6.973,0.057
3228,Sand People,Zack Villere,0,spotify:track:45uDtD6s3y0V4tkWZrPDXy,0.457,76.939,0.864,0.596,156781,0.533,8.28E-05,6,0.13,-8.457,0.0926
3229,Out of It,The Story So Far,0,spotify:track:73QyfpApOMk3fApexIedBR,0.469,172.954,1.37E-05,0.282,161524,0.961,0.0478,7,0.303,-3.273,0.116
3230,Schley,Joyce Manor,0,spotify:track:2PcaadgwkqLEAOjDR0oPdy,0.575,118.024,0.00302,0.454,127360,0.89,0.000122,0,0.223,-1.438,0.0698
3231,Using,Sorority Noise,0,spotify:track:5zXvIVOjU48L8TDnrnuvmg,0.548,119.944,0.217,0.741,164373,0.526,3.61E-06,1,0.185,-7.001,0.052
3232,Rawnald Gregory Erickson The Second - Strategy Remix,STRFKR,0,spotify:track:2xkebHaWStzXSzD4PcZjj9,0.488,107.006,0.000407,0.66,284827,0.863,0.769,11,0.285,-8.364,0.0435
3233,Business,Catfish and the Bottlemen,0,spotify:track:4WcS64YPVtL5pvUwxqdnKV,0.387,142.005,0.000264,0.489,221776,0.843,0.000443,9,0.117,-3.701,0.0498
3234,Pash Rash,Jeff Rosenstock,0,spotify:track:2TAmqn5QYa1clFMgj3RxcN,0.378,149.846,0.00154,0.325,102870,0.84,0,11,0.661,-6.193,0.0958
3235,Constant Headache,Joyce Manor,0,spotify:track:62RbPZmJ3WcRlphQ8Ox3ca,0.25,98.455,0.00223,0.419,186862,0.808,0,11,0.236,-5.202,0.104
3236,Fall Back Down,Rancid,0,spotify:track:3pdHJCTk85ls2SGGXIJ7XH,0.504,104.069,0.00244,0.525,223228,0.989,0,4,0.123,-1.438,0.0527
3237,"But Not Often,",Microwave,0,spotify:track:0WDAU9ulUVwtbw5zfT81Lw,0.328,113.006,0.0173,0.573,192067,0.825,7.06E-05,9,0.129,-6.289,0.053
3238,Godzilla 98' Sux!!!,Arcadia Grey,0,spotify:track:0bn7288Sz3krktBOCgcruH,0.343,147.956,0.00322,0.388,233966,0.87,1.01E-05,1,0.0772,-6.035,0.054
3239,G.L.O.S.S. (We're from the Future),G.L.O.S.S.,0,spotify:track:5w8lL6jy9wToBej9Lk9v2f,0.5,89.229,3.35E-05,0.17,91250,0.875,0.126,9,0.329,-6.848,0.109
3240,U Owe Me,Stella Donnelly,0,spotify:track:51F5V8lHdT6XFCZTmXjUPc,0.17,84.75,0.747,0.418,160514,0.183,0,6,0.121,-10.315,0.0283
3241,Lined Lips and Spiked Bats,G.L.O.S.S.,0,spotify:track:6y13wDOK51lFoHDK6g8urg,0.683,93.791,1.59E-06,0.288,85625,0.872,0.928,9,0.618,-6.769,0.0408
3242,Get What I Need,Goldfinger,0,spotify:track:3Tls87sNiIFdfCIiGvl8Dk,0.779,163.058,0.00673,0.515,185717,0.924,0,2,0.144,-3.72,0.123
3243,Children of December,The Slip,0,spotify:track:0YD6yjCw8EjRGf6Um4wQST,0.519,148.346,0.000687,0.456,289733,0.936,0.0231,7,0.138,-4.687,0.0487
3244,For the Sake of Brevity,Tiny Moving Parts,0,spotify:track:6OSLSUm0E3shUdzHFkI1Wn,0.198,147.006,0.000875,0.506,170039,0.748,1.86E-05,7,0.339,-5.913,0.0288
3245,Television,IDLES,0,spotify:track:7Hxv5OxtQUWE5e9gt3CGfF,0.138,105.139,0.00376,0.432,192506,0.958,3.64E-06,11,0.266,-3.91,0.129
3246,Here In Your Bedroom,Goldfinger,0,spotify:track:0e0qRLVKIW1JNkLZg14bQF,0.925,171.658,0.000777,0.491,191587,0.825,0.02,0,0.107,-5.503,0.0434
3247,Curbside,I'm Glad It's You,0,spotify:track:3YWrczmXXrXnMWQuM1wMck,0.0786,138.992,0.0171,0.432,202549,0.698,0.0623,6,0.101,-5.648,0.0381
3248,Knock Em Out,KRS-One,0,spotify:track:6XIzT5M8YujY05wN4K8Urv,0.333,172.226,0.000928,0.577,281000,0.75,0,1,0.0931,-3.287,0.34
3249,A Friend,KRS-One,0,spotify:track:5JPCZLbqNBonKhC53JPu4A,0.688,85.968,0.158,0.723,252893,0.872,0,8,0.376,-6.623,0.388
3250,Streetcar,Daniel Caesar,0,spotify:track:7Cu2COdH93MnuireuKNiS3,0.142,109.651,0.721,0.41,246972,0.298,0,3,0.158,-11.796,0.0473
3251,Step into a World (Rapture's Delight),KRS-One,0,spotify:track:5hhuWQFaMIvhKLaksT8XXv,0.68,94.989,0.00566,0.792,290800,0.807,0.0137,8,0.102,-7.158,0.248
3252,Prayer Of The Refugee,Rise Against,0,spotify:track:4OSbctVD37ycS0H3rwRm72,0.39,195.711,0.00165,0.2,199387,0.977,1.10E-05,3,0.259,-3.494,0.159
3253,Circus Clown,Mom Jeans.,0,spotify:track:3JrYJbiqzkjjYaCiPECH93,0.841,101.027,0.00176,0.651,151188,0.778,0.00537,2,0.13,-6.183,0.0244
3254,In Bloom,Neck Deep,0,spotify:track:0lgiIwUU7Y10uXfKkgXdjk,0.378,110.979,0.00347,0.593,218055,0.958,1.30E-05,7,0.101,-4.697,0.048
3255,Josie,blink-182,0,spotify:track:6jAbHOQO1qr61CnJW0bq9f,0.611,99.956,5.96E-05,0.435,199827,0.979,0.000265,11,0.128,-5.154,0.105
3256,Real Thing,Turnstile,0,spotify:track:1Rz1CTinAymBA4dcMPGijY,0.358,84.972,0.000311,0.51,116453,0.801,0.895,1,0.357,-5.03,0.0355
3257,Rango,Catfish and the Bottlemen,0,spotify:track:3BTt3EpTiH0iWbJVTsH8i6,0.336,145.968,7.43E-05,0.426,177983,0.859,0.000102,1,0.172,-5.115,0.0538
3258,She's Out Of Her Mind,blink-182,0,spotify:track:6EE19skJ32p58xihYj2Waa,0.606,179.991,0.00448,0.447,162720,0.967,0,0,0.487,-2.706,0.0793
3259,Matchbox,The Kooks,0,spotify:track:59VcC2a4wPOhvYrxC8H2ST,0.821,91.514,0.00658,0.431,189568,0.848,0,11,0.1,-5.107,0.0683
3260,This Is Gospel,Panic! At The Disco,0,spotify:track:3yZQk5PC52CCmT4ZaTIKvv,0.606,156.073,0.00155,0.572,187187,0.912,1.20E-06,7,0.102,-4.875,0.0707
3261,All Wrong,The Story So Far,0,spotify:track:5lMx7cJFnmW8fV0EZqYGjQ,0.365,173.855,0.00118,0.393,182124,0.96,0,10,0.405,-4.159,0.117
3262,my ex's best friend (with blackbear),Machine Gun Kelly,0,spotify:track:2pIAlUHOhM9ijF4kJr7ZNY,0.298,124.939,0.00473,0.731,139461,0.675,0,5,0.141,-5.134,0.0434
3263,Ain't Nobody's Problem,The Lumineers,0,spotify:track:2Be9G8jMZTS1GlhZmBWeU4,0.334,135.301,0.446,0.507,296360,0.589,0.000241,9,0.323,-11.285,0.0482
3264,Winter Song,The Head And The Heart,0,spotify:track:4kVq0EOO5xmczwrXjRcaeI,0.32,171.963,0.832,0.544,163973,0.232,0.00152,5,0.116,-15.381,0.0324
3265,I Want You,The Kooks,0,spotify:track:3kVqyNSYqDI7kbbtwU1pMO,0.261,163.521,0.0144,0.249,206973,0.863,0,5,0.132,-6.115,0.153
3266,Naive,The Kooks,0,spotify:track:756zmMwOpsvhxr1KbpfK2j,0.845,104.985,0.0874,0.595,188425,0.928,0,8,0.296,-3.304,0.255
3267,Broadripple Is Burning,Margot & The Nuclear So And So's,0,spotify:track:3EIQofQf9NloNNmvg45MFE,0.289,128.398,0.105,0.607,273173,0.43,0,9,0.106,-6.778,0.0251
3268,Reptilia,The Strokes,0,spotify:track:57Xjny5yNzAcsxnusKmAfA,0.77,158.009,0.000603,0.489,219827,0.649,0.713,9,0.101,-5.11,0.0336
3269,Heart In a Cage,The Strokes,0,spotify:track:3mYCd23hPxJW5okSvMoy3x,0.12,140.02,2.73E-06,0.418,206173,0.857,0.805,8,0.368,-5.133,0.0404
3270,Self Care,Mac Miller,0,spotify:track:5bJ1DrEM4hNCafcDd1oxHx,0.177,141.894,0.367,0.52,345133,0.538,0.00187,1,0.119,-8.109,0.206
3271,I Get Really Dizzy Sometimes,"Perspective, a Lovely Hand to Hold",0,spotify:track:3rz2QHX0TbYSpAyA9b5w09,0.709,99.979,0.00107,0.405,173668,0.743,6.70E-06,2,0.126,-7.084,0.0419
3272,26,Paramore,0,spotify:track:2EcQY09CYgJ1qk6H1qZf8h,0.409,90.004,0.852,0.561,221720,0.286,3.56E-05,2,0.116,-10.917,0.0266
3273,You're Somebody Else,flora cash,0,spotify:track:6iWEhoALoBFnQMNVhYY0Sc,0.226,102.98,0.847,0.706,219013,0.46,0.00793,1,0.106,-9.061,0.0296
3274,Hollywood,Car Seat Headrest,0,spotify:track:7qwiyFyXDTp7aqxboN4bqO,0.901,119.009,0.0316,0.691,202689,0.726,0.00138,11,0.483,-6.33,0.0578
3275,Didn't Know What I Was in For,Better Oblivion Community Center,0,spotify:track:31nH2FO5og83YmI3K845Jn,0.194,141.386,0.68,0.453,243227,0.277,0,2,0.0994,-11.164,0.0305
3276,Disco Folk Genial,Joe Victor,0,spotify:track:3KAByfqzbN2SUXv6Nrg2Eq,0.802,153.863,0.0171,0.565,188520,0.909,5.06E-05,11,0.154,-5.336,0.129
3277,Lavender Town,Free Throw,0,spotify:track:0sQvkvEiOZAkREsNez7kio,0.195,83.964,0.0936,0.347,112942,0.577,0.00075,4,0.109,-6.839,0.027
3278,Sundress,Tiny Moving Parts,0,spotify:track:01uhrXb8QsuIs1HizoqxdJ,0.425,159.732,0.00389,0.344,179733,0.842,0,8,0.285,-5.871,0.0602
3279,Hey,Pixies,0,spotify:track:0p5eZCY0R7uNCZS1YDtIYI,0.306,99.887,0.00105,0.59,210907,0.372,0.00929,7,0.316,-12.37,0.0318
3280,Trying Harder,Worst Party Ever,0,spotify:track:2UjtJe0YocmJiaVdc5tj9L,0.718,86.337,0.859,0.553,77140,0.34,0.00542,7,0.107,-10.64,0.0539
3281,Two Beers In,Free Throw,0,spotify:track:3pCOv27FbXvYPlcU3JKcxg,0.487,112.444,0.0251,0.676,135625,0.533,0.000431,4,0.135,-6.556,0.0384
3282,Remind Me to Remember,Emily Wells,0,spotify:track:7F3aybiem2QvqluGHCFWye,0.21,129.938,0.638,0.381,356935,0.476,0.35,9,0.0893,-10.734,0.04
3283,Things Are Changin' - Solo Acoustic; Live,Gary Clark Jr.,0,spotify:track:2HF9OydUs28eTuiVUjQYdT,0.357,85.672,0.903,0.734,271160,0.311,0.016,9,0.198,-9.47,0.0375
3284,Get Old Forever,Jeff Rosenstock,0,spotify:track:6v3s3tOG0npOYnJRIGS34M,0.269,96.44,0.000509,0.42,199854,0.905,8.35E-05,4,0.604,-5.644,0.0777
3285,Green Call Her Sims,Marietta,0,spotify:track:25ZZXPeCtzTEzxoFMw8VTm,0.472,104.864,0.000884,0.283,225045,0.917,2.08E-06,2,0.0799,-3.835,0.0688
3286,Es Por Tí,Juanes,0,spotify:track:3b1IQflSLrgzYQPGFzI9cl,0.859,129.943,0.17,0.696,250693,0.758,3.33E-05,4,0.189,-6.076,0.0264
3287,BLACK PARADE,Beyoncé,0,spotify:track:2qzUpSVI4NnPyWxbXwumTj,0.0611,120.002,0.00337,0.824,281273,0.555,6.42E-06,1,0.217,-5.817,0.05
3288,Hypotheticals - Edit,Lake Street Dive,0,spotify:track:1x05ZRPr2FprwUP7MjWefh,0.715,164.101,0.00544,0.703,190648,0.691,0.0914,1,0.23,-6.121,0.0417
3289,It Runs Through Me,Tom Misch,0,spotify:track:0p92TJPcRHCbcSk3wCwWBz,0.274,96.916,0.205,0.802,261881,0.607,0.000748,11,0.246,-11.028,0.289
3290,How I Could Just Kill a Man,Rage Against The Machine,0,spotify:track:4K1DB7EedHPuVnhVrnvf2U,0.63,95.884,0.00114,0.598,244693,0.939,9.26E-06,7,0.288,-3.663,0.105
3291,Do You Remember,Chance the Rapper,0,spotify:track:67xBtV07CC73eFw7z5oCvU,0.696,159.824,0.139,0.606,236686,0.655,0,6,0.103,-6.328,0.402
3292,Pickle Bart,Mom Jeans.,0,spotify:track:7r7hoWN5og1JbZCRfUF1EN,0.509,127.19,0.00463,0.697,236494,0.614,0.000115,6,0.108,-7.909,0.0326
3293,You Talk Way Too Much,The Strokes,0,spotify:track:6lnnaGN20kl0jEYJSxCgU9,0.695,127.856,0.0594,0.304,186267,0.971,0.955,4,0.0799,-3.226,0.0351
3294,Hands Down,Dashboard Confessional,0,spotify:track:5jK8rF0KnS4R3CMnFLfXD7,0.486,92.985,0.854,0.734,191067,0.33,7.19E-06,3,0.125,-7.801,0.0483
3295,Angel Eyes,FUR,0,spotify:track:51sII5Zrlu3Jqv1n4ItwMU,0.967,147.999,0.00539,0.475,169533,0.768,0.244,10,0.27,-5.082,0.0316
3296,Guantanamera,Joseito Fernández,0,spotify:track:0zWI5mw5wT53ICFEZVEX0z,0.506,110.317,0.942,0.596,232066,0.269,0,5,0.292,-13.423,0.0306
3297,Ya'll Boots Hats? (Die Angry),Glocca Morra,0,spotify:track:5Ipz5x7qcYgvvaM1qgNySO,0.436,148.863,0.000971,0.238,128822,0.905,0.0233,9,0.728,-7.117,0.101
3298,Sheesh!,Surfaces,0,spotify:track:2z7VITS30dBexE91V5QXWv,0.801,149.951,0.161,0.743,148847,0.832,0,5,0.0925,-3.937,0.0611
3299,Myke Ptyson,STRFKR,0,spotify:track:5aEwbUkNnUIhT4MFxU3zI3,0.818,119.976,0.273,0.64,150000,0.926,0.882,0,0.403,-7.866,0.0392
3300,Beware of the Dogs,Stella Donnelly,0,spotify:track:1aagrgk94erGgbJNzMSvty,0.416,75.348,0.0851,0.489,215327,0.436,0,4,0.0985,-6.883,0.0348
3301,Samaritans,IDLES,0,spotify:track:6i6tWyrp73f27zHQtPX9fJ,0.151,117.332,0.000788,0.425,210493,0.95,0.00035,2,0.0988,-4.149,0.158
3302,And It Stoned Me - 2013 Remaster,Van Morrison,0,spotify:track:0pLt4z90EzbN7lY9lky1Z9,0.597,75.798,0.35,0.593,272160,0.468,3.52E-05,7,0.0919,-11.165,0.0285
3303,Fire In The Booth (BBC Radio 1),Snap Capone,0,spotify:track:1DeQdPQuz7eKsJslJahTvG,0.705,98.63,0.161,0.565,597589,0.665,0,6,0.283,-12.628,0.383
3304,Laadeedaa,STRFKR,0,spotify:track:0yaKiEYd3J55q5aCIeEXIM,0.299,179.996,0.0383,0.581,137093,0.924,0.851,11,0.118,-4.49,0.096
3305,Oh Messy Life,Cap'n Jazz,0,spotify:track:5UGOuPyoMT5XHNA75LJlQE,0.376,107.294,0.000691,0.472,122880,0.907,0.000532,7,0.102,-6.386,0.0545
3306,Fever,Just Friends,0,spotify:track:0sZ1PHOknsbK7WJKh3IEA3,0.659,159.943,0.00523,0.729,189161,0.704,4.95E-06,1,0.108,-6.073,0.0919
3307,By Myself,FIDLAR,0,spotify:track:606MdMKIoz2TKV1pAML5OJ,0.759,120.964,0.00427,0.63,214641,0.902,0,7,0.328,-4.265,0.103
3308,Bad Habits,FIDLAR,0,spotify:track:2TrfZ16WztAfU3Xf9LptN4,0.117,205.341,0.376,0.224,332640,0.958,1.27E-05,4,0.0853,-2.546,0.287
3309,Sex n' Drugs,Abhi The Nomad,0,spotify:track:6cvRSOoJKvQwS0oDt0TePP,0.319,80.935,0.299,0.831,217778,0.32,0,7,0.0757,-7.916,0.143
3310,Anything But Blue,I'm Glad It's You,0,spotify:track:6J209mKYqGvYgYZWVRUbBu,0.548,79.527,0.000401,0.223,189307,0.828,0.00321,9,0.0692,-4.996,0.0534
